,0,1,2,3,4,5,6,7
0,,-1.504042567845794,-0.3105536960343683,0.22720940840615772,-0.24064749672993815,-0.33198623241639846,-0.29688358226711087,
1,-0.5134365555798015,,0.32633874577755223,1.0525393522165836,0.1698718779551215,0.9739879459707457,-0.8011907913729608,
2,2.6867501949518378,0.22024775793741644,,0.6081309209340465,,,,0.8213990486458085
3,,-1.5998364748337504,0.43248748607953896,0.29069632716080585,,-0.08385113852284089,-0.5897071230382495,0.32992192279224597
4,,,0.007892524871591974,0.7351047584433428,,0.6344346595900882,,0.7394861943368813
5,-0.5134365555798015,,-1.0535948781482756,0.1637224896515096,-0.06822935936221311,-0.24056803992929848,1.6487661664122328,-1.0625966004595144
6,-1.0952886920400995,,-3.7073133856979443,-1.2964766417053974,,,,-0.7349451832238061
7,,1.944538083720627,,-1.2964766417053974,-0.6922188088835037,,-0.8109515760653322,0.16609621417439183
8,,0.5076294789012848,,-1.2964766417053974,-0.6922188088835037,,-0.13420383739425606,0.08418335986546475
9,-0.8043626238099505,,-0.20440495573238152,,-0.23243710923623698,,,-0.653032328914879
10,1.5230459220312418,0.028659943961504158,0.007892524871591974,,0.07955761552440836,0.11204498823523065,-0.2838692026772825,0.49374763141010014
11,,0.2841103625960539,-0.09825621543039477,0.036748652142213324,0.6707055150708943,,-0.9801385107331011,-0.48920662029702483
12,2.395824126721689,-0.514172195636914,0.5386362263815258,-1.2964766417053974,,-1.1286304812325558,-1.0549711933746144,0.8213990486458085
13,,0.5714920835599223,1.281677408495433,-1.2964766417053974,-0.6922188088835037,,0.8874249604072723,0.9033119029547355
14,-1.0952886920400995,-0.4822408933075953,0.32633874577755223,-1.2964766417053974,-0.6922188088835037,1.7053334858675453,0.7312524053293319,-0.8168580375327331
15,-0.22251048734965245,1.9126067813913084,0.22019000547556547,,-0.6922188088835037,-0.22750829814542686,-0.37822345470353835,-0.40729376598809774
16,1.2321198538010927,0.9227364091824282,0.43248748607953896,0.7351047584433428,1.0319625647937467,1.391899683054631,0.1781412727616253,0.16609621417439183
17,,-1.4721112655164754,-0.416702436336355,-1.2964766417053974,,0.2295826642900734,-0.22855808942051178,-0.7349451832238061
18,1.2321198538010927,-0.32258438166100173,,,0.5803912526401811,,2.3710642336477084,
19,0.06841558088049661,-0.6099661026248702,-0.5228511766383418,,0.8841755899071253,-1.0763915140970701,1.6422589766173186,-0.0796423487523894
20,-0.8043626238099505,,,1.306487027235176,,2.2277231572224028,-0.33592672103659604,-0.5711194746059519
21,-0.5134365555798015,-0.22679047467304556,,0.10023557089686146,-0.6922188088835037,-0.18832907279381247,,-1.0625966004595144
22,-0.8043626238099505,,0.32633874577755223,,,,,-0.40729376598809774
23,,0.22024775793741644,,-1.2964766417053974,,-0.1360901056583269,,-0.40729376598809774
24,-0.22251048734965245,1.5613624557688024,,,0.4161835027661573,0.13816447180297298,,-0.8168580375327331
25,-0.5134365555798015,-0.7057600096128263,-0.841297397544302,0.4811570834247503,0.1698718779551215,0.7258528520771876,0.1195765646073975,-0.8168580375327331
26,1.2321198538010927,1.8168128744033523,,1.3699739459898241,0.3751315652976513,,,
27,,-0.0990652653557707,,-0.47114669789497177,-0.2816994341984441,,-0.8337267403475319,
28,-1.0952886920400995,,0.9632311875894727,1.4969477834991205,3.495078812904105,1.4441386501901166,,-0.653032328914879
29,-0.8043626238099505,,-0.7882230273933086,,-0.6922188088835037,-1.7163188615067704,-0.6612862107823057,
30,-0.8043626238099505,-1.2166608468819258,-0.3105536960343683,0.1637224896515096,0.2519757528921334,,,-0.48920662029702483
31,,-0.9292791259180573,-0.5228511766383418,0.29069632716080585,,-0.46258365025511283,0.23019879112093888,
32,,,-1.0535948781482756,,2.5262530886473638,0.21652292250620178,,
33,0.06841558088049661,-0.4183782886489579,-0.3105536960343683,1.4969477834991205,0.12060955299291433,,1.443789687872436,
34,,1.6252250604274399,0.43248748607953896,0.7351047584433428,1.4835338769473123,,,
35,0.06841558088049661,-1.0250730329060134,,1.6874085397630647,-0.24885788422363936,0.7127931102933169,-0.32291234144676767,-0.40729376598809774
36,0.6502677173407947,0.09252254862014159,0.32633874577755223,-1.2964766417053974,-0.6922188088835037,0.20346318072233016,-1.107028711733928,1.6405275917350792
37,-0.5134365555798015,,0.27326437562655886,0.7351047584433428,-0.6922188088835037,,-1.0191816495025863,-1.0625966004595144
38,-0.8043626238099505,0.6672859905478784,0.857082447287486,0.6081309209340465,2.01720906403789,-0.2797472652809124,,-0.8987708918416603
39,,0.8908051068531094,,1.3699739459898241,2.115733713962304,0.3210008567771738,0.8353674420479587,0.6575733400279543
40,,-0.6738287072835075,0.32633874577755223,1.750895458517713,0.785650939982711,,-0.944348966861073,2.377743280515423
41,0.9411937855709437,-0.5461034979662327,-3.7073133856979443,-1.2964766417053974,,,-0.5083672506018222,
42,0.6502677173407947,-0.4183782886489579,,0.41767016467010215,-0.6922188088835037,-0.9457940962583559,-0.8304731454500748,-0.5711194746059519
43,1.2321198538010927,-0.8654165212594198,0.11404126517357872,-1.2964766417053974,-0.6922188088835037,0.5952554342384733,0.07727983094045521,1.8862661546618604
44,-0.8043626238099505,,-0.3105536960343683,-0.47114669789497177,,,-0.15047181188154157,
45,,-1.631767777163069,,0.41767016467010215,-0.6922188088835037,-0.5540018427422128,0.4058929155836219,
46,-1.0952886920400995,-0.16292787001440814,,0.6716178396886947,-0.25706827171734054,1.6922737440836746,,-0.8168580375327331
47,0.6502677173407947,0.22024775793741644,1.0693799278914595,-0.8520682104228605,1.9843675140630852,-1.6510201525874133,,2.1320047175886416
48,-1.0952886920400995,-0.45030959097827655,0.32633874577755223,0.9890524334619353,-0.6922188088835037,2.2669023825740178,-0.31640515165185346,-0.653032328914879
49,,1.8168128744033523,0.007892524871591974,-1.2964766417053974,-0.6922188088835037,0.37323982391265936,-0.8499947148348173,0.2480090684833189
50,0.06841558088049661,-0.1309965676850894,0.007892524871591974,-1.2964766417053974,-0.6922188088835037,1.6008555515965741,1.4405360929749789,-0.653032328914879
51,-0.8043626238099505,-0.7057600096128263,,-0.5346336166496198,,,,
52,,-1.951080800456256,0.6447849666835125,0.4811570834247503,-0.6922188088835037,0.28182163142555894,-0.7100901342441621,0.9852247572636627
53,-0.8043626238099505,,1.70627236970338,0.4811570834247503,,0.07286576288361579,-0.739372488321276,0.9033119029547355
54,2.9776762631819866,,-0.416702436336355,,-0.6922188088835037,0.17734369715458784,,0.32992192279224597
55,-0.5134365555798015,-0.0990652653557707,,-1.2964766417053974,-0.6922188088835037,-1.6510201525874133,,3.114958969295767
56,-0.5134365555798015,1.050461618499703,0.22019000547556547,,0.09597839051181074,-0.7368382277164127,,-0.5711194746059519
57,,,,-1.2964766417053974,-0.6922188088835037,-0.7107187441486699,-0.6287502618077346,-0.5711194746059519
58,-1.0952886920400995,-0.6738287072835075,-0.2574793258833749,,-0.6922188088835037,,-0.7296117036289047,
59,-1.0952886920400995,2.4235076186604076,-0.20440495573238152,0.7351047584433428,1.5574273643906231,1.1829438145126878,0.1325909441972259,-0.48920662029702483
60,,0.028659943961504158,,0.9255655147072872,1.2782741896047825,,,-0.9806837461505873
61,,,0.22019000547556547,,-0.5033798965283763,-0.5931810680938272,,-1.0625966004595144
62,0.06841558088049661,1.0185303161703843,-0.416702436336355,0.6716178396886947,1.6395312393276351,0.07286576288361579,-0.7296117036289047,-0.8987708918416603
63,,-1.1527982422232883,-0.20440495573238152,2.0048431335363053,-0.15854362179292625,1.1829438145126878,1.482832826641921,-0.40729376598809774
64,-1.0952886920400995,0.5076294789012848,-0.5228511766383418,0.9255655147072872,0.6789159025645954,0.3079411149933022,0.2367059809158531,-1.0625966004595144
65,-0.5134365555798015,,-0.09825621543039477,1.306487027235176,1.2372222521362766,0.9217489788352592,,-0.5711194746059519
66,,-0.0990652653557707,-3.7073133856979443,-1.2964766417053974,-0.6922188088835037,-0.9196746126906131,-0.8207123607577035,0.2480090684833189
67,-0.5134365555798015,-0.5461034979662327,0.5386362263815258,1.5604347022537686,0.8759652024134241,0.19040343893845946,0.8125922777657589,
68,0.06841558088049661,0.028659943961504158,-0.416702436336355,-1.2964766417053974,,,,0.08418335986546475
